pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_opt_oon_cat_id	pbp_d_opt_oon_identifier	pbp_d_opt_oon_type_id	pbp_d_opt_oon_yn	pbp_d_opt_oon_cstshrs_yn	pbp_d_opt_oon_coins_yn	pbp_d_opt_oon_coins_min_pct	pbp_d_opt_oon_coins_max_pct	pbp_d_opt_oon_copay_yn	pbp_d_opt_oon_copay_min_amt	pbp_d_opt_oon_copay_max_amt
H0543	222	0	1	02	01	H0543_222_0	4	16b2	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16b3	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16b4	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16b5	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16b6	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16c1	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16c10	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16c2	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16c3	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16c4	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16c5	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16c7	001	2	1	1						
H0543	222	0	1	02	01	H0543_222_0	4	16c8	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16b1	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16b2	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16b3	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16b4	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16b5	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16b6	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16c1	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16c10	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16c2	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16c3	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16c4	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16c5	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16c7	001	2	1	1						
H0543	225	0	1	02	01	H0543_225_0	5	16c8	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16b1	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16b2	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16b3	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16b4	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16b5	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16b6	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16c1	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16c10	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16c2	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16c3	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16c4	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16c5	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16c7	001	2	1	1						
H0543	232	0	1	02	01	H0543_232_0	4	16c8	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16b1	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16b2	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16b3	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16b4	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16b5	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16b6	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16c1	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16c10	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16c2	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16c3	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16c4	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16c5	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16c7	001	2	1	1						
H0543	236	0	1	02	01	H0543_236_0	4	16c8	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16b1	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16b2	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16b3	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16b4	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16b5	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16b6	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16c1	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16c10	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16c2	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16c3	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16c4	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16c5	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16c7	001	2	1	1						
H0543	237	0	1	02	01	H0543_237_0	10	16c8	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16b1	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16b2	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16b3	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16b4	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16b5	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16b6	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16c1	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16c10	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16c2	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16c3	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16c4	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16c5	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16c7	001	2	1	1						
H0543	238	0	1	02	01	H0543_238_0	10	16c8	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16b1	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16b2	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16b3	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16b4	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16b5	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16b6	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16c1	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16c10	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16c2	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16c3	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16c4	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16c5	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16c7	001	2	1	1						
H0543	251	0	1	02	01	H0543_251_0	5	16c8	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16b1	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16b2	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16b3	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16b4	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16b5	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16b6	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16c1	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16c10	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16c2	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16c3	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16c4	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16c5	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16c7	001	2	1	1						
H0543	258	0	1	02	01	H0543_258_0	3	16c8	001	2	1	1						
H0544	002	0	1	02	01	H0544_002_0	4	16b1	001	2	1	2	1	30	30	2		
H0544	002	0	1	02	01	H0544_002_0	4	16b2	001	2	1	2	1	30	30	2		
H0544	002	0	1	02	01	H0544_002_0	4	16b4	001	2	1	2	1	30	30	2		
H0544	002	0	1	02	01	H0544_002_0	4	16b5	001	2	1	2	1	30	30	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c1	001	2	1	2	1	60	60	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c10	001	2	1	2	1	75	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c2	001	2	1	2	1	75	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c3	001	2	1	2	1	75	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c8	001	2	1	2	1	75	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	17b1	001	2	2							
H0544	002	0	1	02	01	H0544_002_0	4	17b2	001	2	2							
H0544	002	0	1	02	01	H0544_002_0	4	17b3	001	2	2							
H0544	002	0	1	02	01	H0544_002_0	4	17b4	001	2	2							
H0544	002	0	1	02	01	H0544_002_0	4	16b1	002	2	1	2	1	30	30	2		
H0544	002	0	1	02	01	H0544_002_0	4	16b2	002	2	1	2	1	30	30	2		
H0544	002	0	1	02	01	H0544_002_0	4	16b4	002	2	1	2	1	30	30	2		
H0544	002	0	1	02	01	H0544_002_0	4	16b5	002	2	1	2	1	30	30	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c1	002	2	1	2	1	60	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c10	002	2	1	2	1	75	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c2	002	2	1	2	1	75	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c3	002	2	1	2	1	75	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c4	002	2	1	2	1	75	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	16c8	002	2	1	2	1	75	75	2		
H0544	002	0	1	02	01	H0544_002_0	4	17b1	002	2	2							
H0544	002	0	1	02	01	H0544_002_0	4	17b2	002	2	2							
H0544	002	0	1	02	01	H0544_002_0	4	17b3	002	2	2							
H0544	002	0	1	02	01	H0544_002_0	4	17b4	002	2	2							
H0544	002	0	1	02	01	H0544_002_0	4	16b1	003	2	1	2	1	20	20	2		
H0544	002	0	1	02	01	H0544_002_0	4	16b2	003	2	1	2	1	20	20	2		
H0544	002	0	1	02	01	H0544_002_0	4	16b4	003	2	1	2	1	20	20	2		
H0544	002	0	1	02	01	H0544_002_0	4	16b5	003	2	1	2	1	20	20	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b1	001	2	1	2	1	30	30	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b2	001	2	1	2	1	30	30	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b4	001	2	1	2	1	30	30	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b5	001	2	1	2	1	30	30	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c1	001	2	1	2	1	60	60	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c10	001	2	1	2	1	75	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c2	001	2	1	2	1	75	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c3	001	2	1	2	1	75	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c8	001	2	1	2	1	75	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	17b1	001	2	2							
H0544	004	0	1	02	01	H0544_004_0	4	17b2	001	2	2							
H0544	004	0	1	02	01	H0544_004_0	4	17b3	001	2	2							
H0544	004	0	1	02	01	H0544_004_0	4	17b4	001	2	2							
H0544	004	0	1	02	01	H0544_004_0	4	16b1	002	2	1	2	1	30	30	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b2	002	2	1	2	1	30	30	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b4	002	2	1	2	1	30	30	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b5	002	2	1	2	1	30	30	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c1	002	2	1	2	1	60	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c10	002	2	1	2	1	75	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c2	002	2	1	2	1	75	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c3	002	2	1	2	1	75	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c4	002	2	1	2	1	75	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	16c8	002	2	1	2	1	75	75	2		
H0544	004	0	1	02	01	H0544_004_0	4	17b1	002	2	2							
H0544	004	0	1	02	01	H0544_004_0	4	17b2	002	2	2							
H0544	004	0	1	02	01	H0544_004_0	4	17b3	002	2	2							
H0544	004	0	1	02	01	H0544_004_0	4	17b4	002	2	2							
H0544	004	0	1	02	01	H0544_004_0	4	16b1	003	2	1	2	1	20	20	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b2	003	2	1	2	1	20	20	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b4	003	2	1	2	1	20	20	2		
H0544	004	0	1	02	01	H0544_004_0	4	16b5	003	2	1	2	1	20	20	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b1	001	2	1	2	1	30	30	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b2	001	2	1	2	1	30	30	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b4	001	2	1	2	1	30	30	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b5	001	2	1	2	1	30	30	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c1	001	2	1	2	1	60	60	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c10	001	2	1	2	1	75	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c2	001	2	1	2	1	75	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c3	001	2	1	2	1	75	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c8	001	2	1	2	1	75	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	17b1	001	2	2							
H0544	010	0	1	02	01	H0544_010_0	4	17b2	001	2	2							
H0544	010	0	1	02	01	H0544_010_0	4	17b3	001	2	2							
H0544	010	0	1	02	01	H0544_010_0	4	17b4	001	2	2							
H0544	010	0	1	02	01	H0544_010_0	4	16b1	002	2	1	2	1	30	30	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b2	002	2	1	2	1	30	30	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b4	002	2	1	2	1	30	30	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b5	002	2	1	2	1	30	30	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c1	002	2	1	2	1	60	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c10	002	2	1	2	1	75	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c2	002	2	1	2	1	75	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c3	002	2	1	2	1	75	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c4	002	2	1	2	1	75	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	16c8	002	2	1	2	1	75	75	2		
H0544	010	0	1	02	01	H0544_010_0	4	17b1	002	2	2							
H0544	010	0	1	02	01	H0544_010_0	4	17b2	002	2	2							
H0544	010	0	1	02	01	H0544_010_0	4	17b3	002	2	2							
H0544	010	0	1	02	01	H0544_010_0	4	17b4	002	2	2							
H0544	010	0	1	02	01	H0544_010_0	4	16b1	003	2	1	2	1	20	20	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b2	003	2	1	2	1	20	20	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b4	003	2	1	2	1	20	20	2		
H0544	010	0	1	02	01	H0544_010_0	4	16b5	003	2	1	2	1	20	20	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b1	001	2	1	2	1	30	30	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b2	001	2	1	2	1	30	30	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b4	001	2	1	2	1	30	30	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b5	001	2	1	2	1	30	30	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c1	001	2	1	2	1	60	60	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c10	001	2	1	2	1	75	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c2	001	2	1	2	1	75	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c3	001	2	1	2	1	75	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c8	001	2	1	2	1	75	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	17b1	001	2	2							
H0544	014	0	1	02	01	H0544_014_0	4	17b2	001	2	2							
H0544	014	0	1	02	01	H0544_014_0	4	17b3	001	2	2							
H0544	014	0	1	02	01	H0544_014_0	4	17b4	001	2	2							
H0544	014	0	1	02	01	H0544_014_0	4	16b1	002	2	1	2	1	30	30	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b2	002	2	1	2	1	30	30	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b4	002	2	1	2	1	30	30	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b5	002	2	1	2	1	30	30	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c1	002	2	1	2	1	60	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c10	002	2	1	2	1	75	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c2	002	2	1	2	1	75	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c3	002	2	1	2	1	75	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c4	002	2	1	2	1	75	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	16c8	002	2	1	2	1	75	75	2		
H0544	014	0	1	02	01	H0544_014_0	4	17b1	002	2	2							
H0544	014	0	1	02	01	H0544_014_0	4	17b2	002	2	2							
H0544	014	0	1	02	01	H0544_014_0	4	17b3	002	2	2							
H0544	014	0	1	02	01	H0544_014_0	4	17b4	002	2	2							
H0544	014	0	1	02	01	H0544_014_0	4	16b1	003	2	1	2	1	20	20	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b2	003	2	1	2	1	20	20	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b4	003	2	1	2	1	20	20	2		
H0544	014	0	1	02	01	H0544_014_0	4	16b5	003	2	1	2	1	20	20	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b1	001	2	1	2	1	30	30	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b2	001	2	1	2	1	30	30	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b4	001	2	1	2	1	30	30	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b5	001	2	1	2	1	30	30	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c1	001	2	1	2	1	60	60	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c10	001	2	1	2	1	75	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c2	001	2	1	2	1	75	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c3	001	2	1	2	1	75	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c8	001	2	1	2	1	75	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	17b1	001	2	2							
H0544	015	0	1	02	01	H0544_015_0	4	17b2	001	2	2							
H0544	015	0	1	02	01	H0544_015_0	4	17b3	001	2	2							
H0544	015	0	1	02	01	H0544_015_0	4	17b4	001	2	2							
H0544	015	0	1	02	01	H0544_015_0	4	16b1	002	2	1	2	1	30	30	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b2	002	2	1	2	1	30	30	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b4	002	2	1	2	1	30	30	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b5	002	2	1	2	1	30	30	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c1	002	2	1	2	1	60	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c10	002	2	1	2	1	75	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c2	002	2	1	2	1	75	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c3	002	2	1	2	1	75	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c4	002	2	1	2	1	75	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	16c8	002	2	1	2	1	75	75	2		
H0544	015	0	1	02	01	H0544_015_0	4	17b1	002	2	2							
H0544	015	0	1	02	01	H0544_015_0	4	17b2	002	2	2							
H0544	015	0	1	02	01	H0544_015_0	4	17b3	002	2	2							
H0544	015	0	1	02	01	H0544_015_0	4	17b4	002	2	2							
H0544	015	0	1	02	01	H0544_015_0	4	16b1	003	2	1	2	1	20	20	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b2	003	2	1	2	1	20	20	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b4	003	2	1	2	1	20	20	2		
H0544	015	0	1	02	01	H0544_015_0	4	16b5	003	2	1	2	1	20	20	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b1	001	2	1	2	1	30	30	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b2	001	2	1	2	1	30	30	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b4	001	2	1	2	1	30	30	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b5	001	2	1	2	1	30	30	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c1	001	2	1	2	1	60	60	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c10	001	2	1	2	1	75	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c2	001	2	1	2	1	75	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c3	001	2	1	2	1	75	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c8	001	2	1	2	1	75	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	17b1	001	2	2							
H0544	019	0	1	02	01	H0544_019_0	4	17b2	001	2	2							
H0544	019	0	1	02	01	H0544_019_0	4	17b3	001	2	2							
H0544	019	0	1	02	01	H0544_019_0	4	17b4	001	2	2							
H0544	019	0	1	02	01	H0544_019_0	4	16b1	002	2	1	2	1	30	30	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b2	002	2	1	2	1	30	30	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b4	002	2	1	2	1	30	30	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b5	002	2	1	2	1	30	30	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c1	002	2	1	2	1	60	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c10	002	2	1	2	1	75	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c2	002	2	1	2	1	75	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c3	002	2	1	2	1	75	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c4	002	2	1	2	1	75	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	16c8	002	2	1	2	1	75	75	2		
H0544	019	0	1	02	01	H0544_019_0	4	17b1	002	2	2							
H0544	019	0	1	02	01	H0544_019_0	4	17b2	002	2	2							
H0544	019	0	1	02	01	H0544_019_0	4	17b3	002	2	2							
H0544	019	0	1	02	01	H0544_019_0	4	17b4	002	2	2							
H0544	019	0	1	02	01	H0544_019_0	4	16b1	003	2	1	2	1	20	20	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b2	003	2	1	2	1	20	20	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b4	003	2	1	2	1	20	20	2		
H0544	019	0	1	02	01	H0544_019_0	4	16b5	003	2	1	2	1	20	20	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b1	001	2	1	2	1	30	30	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b2	001	2	1	2	1	30	30	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b4	001	2	1	2	1	30	30	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b5	001	2	1	2	1	30	30	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c1	001	2	1	2	1	60	60	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c10	001	2	1	2	1	75	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c2	001	2	1	2	1	75	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c3	001	2	1	2	1	75	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c8	001	2	1	2	1	75	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	17b1	001	2	2							
H0544	020	0	1	02	01	H0544_020_0	4	17b2	001	2	2							
H0544	020	0	1	02	01	H0544_020_0	4	17b3	001	2	2							
H0544	020	0	1	02	01	H0544_020_0	4	17b4	001	2	2							
H0544	020	0	1	02	01	H0544_020_0	4	16b1	002	2	1	2	1	30	30	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b2	002	2	1	2	1	30	30	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b4	002	2	1	2	1	30	30	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b5	002	2	1	2	1	30	30	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c1	002	2	1	2	1	60	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c10	002	2	1	2	1	75	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c2	002	2	1	2	1	75	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c3	002	2	1	2	1	75	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c4	002	2	1	2	1	75	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	16c8	002	2	1	2	1	75	75	2		
H0544	020	0	1	02	01	H0544_020_0	4	17b1	002	2	2							
H0544	020	0	1	02	01	H0544_020_0	4	17b2	002	2	2							
H0544	020	0	1	02	01	H0544_020_0	4	17b3	002	2	2							
H0544	020	0	1	02	01	H0544_020_0	4	17b4	002	2	2							
H0544	020	0	1	02	01	H0544_020_0	4	16b1	003	2	1	2	1	20	20	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b2	003	2	1	2	1	20	20	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b4	003	2	1	2	1	20	20	2		
H0544	020	0	1	02	01	H0544_020_0	4	16b5	003	2	1	2	1	20	20	2		
H0544	056	0	1	02	01	H0544_056_0	5	16b1	001	2	1	2	1	30	30	2		
H0544	056	0	1	02	01	H0544_056_0	5	16b2	001	2	1	2	1	30	30	2		
H0544	056	0	1	02	01	H0544_056_0	5	16b4	001	2	1	2	1	30	30	2		
H0544	056	0	1	02	01	H0544_056_0	5	16b5	001	2	1	2	1	30	30	2		
H0544	056	0	1	02	01	H0544_056_0	5	16c1	001	2	1	2	1	60	60	2		
H0544	056	0	1	02	01	H0544_056_0	5	16c10	001	2	1	2	1	75	75	2		
H0544	056	0	1	02	01	H0544_056_0	5	16c2	001	2	1	2	1	75	75	2		
H0544	056	0	1	02	01	H0544_056_0	5	16c3	001	2	1	2	1	75	75	2		
H0544	056	0	1	02	01	H0544_056_0	5	16c8	001	2	1	2	1	75	75	2		
