pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_c_pos_outpt_group_num_id	pbp_c_pos_group_lbl	pbp_c_pos_oupt_bencat_bens	pbp_c_pos_outpt_mc_bencats	pbp_c_pos_outpt_nmc_bencats	pbp_c_pos_outpt_coins_yn	pbp_c_pos_outpt_coins_min_pct	pbp_c_pos_outpt_coins_max_pct	pbp_c_pos_outpt_copay_yn	pbp_c_pos_outpt_copay_min_amt	pbp_c_pos_outpt_copay_max_amt	pbp_c_pos_outpt_maxplan_yn	pbp_c_pos_outpt_maxplan_amt	pbp_c_pos_outpt_maxplan_per	pbp_c_pos_outpt_maxplan_per_d	pbp_c_pos_outpt_deduct_yn	pbp_c_pos_outpt_deduct_amt
H4004	819	0	1	02	01	H4004_819_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	820	0	1	02	01	H4004_820_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	820	0	1	02	01	H4004_820_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	822	0	1	02	01	H4004_822_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	822	0	1	02	01	H4004_822_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	823	0	1	02	01	H4004_823_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	823	0	1	02	01	H4004_823_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	824	0	1	02	01	H4004_824_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	824	0	1	02	01	H4004_824_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	825	0	1	02	01	H4004_825_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	825	0	1	02	01	H4004_825_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	826	0	1	02	01	H4004_826_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	826	0	1	02	01	H4004_826_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	827	0	1	02	01	H4004_827_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	827	0	1	02	01	H4004_827_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	828	0	1	02	01	H4004_828_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	828	0	1	02	01	H4004_828_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	829	0	1	02	01	H4004_829_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	829	0	1	02	01	H4004_829_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	830	0	1	02	01	H4004_830_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	830	0	1	02	01	H4004_830_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4004	831	0	1	02	01	H4004_831_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H4004	831	0	1	02	01	H4004_831_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H4032	001	0	1	02	01	H4032_001_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H4032	002	0	1	02	01	H4032_002_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H4073	001	0	1	02	01	H4073_001_0	8	1	POS_25%	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	25	25	2			2				2	
H4073	002	0	1	02	01	H4073_002_0	8	1	POS_25%	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	25	25	2			2				2	
H4073	003	0	1	02	01	H4073_003_0	8	1	POS_25%	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	25	25	2			2				2	
H4073	004	0	1	02	01	H4073_004_0	8	1	POS_25%	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c6;16c7;16c8;16c10;	1	25	25	2			2				2	
H4152	013	0	1	02	01	H4152_013_0	6	1	POS 30%	11	3-1;3-2;3-3;3-4;6;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;11a;11b1;11b2;11c1;11c2;14a;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;16a;5a;5b;	7f_2;17a1;18a1;	1	30	30	2			2				2	
H4152	013	0	1	02	01	H4152_013_0	6	2	POS Ambulance	01	10a1;10a2;		2			1	200.00	200.00	2				2	
H4152	013	0	1	02	01	H4152_013_0	6	3	POS Insulin	01	15-1-I;		1	25	25	2			2				2	
H4152	013	0	1	02	01	H4152_013_0	6	4	POS Dialysis	01	12;		1	20	20	2			2				2	
H4152	018	0	1	02	01	H4152_018_0	6	1	POS 20%	11	3-1;3-2;3-3;3-4;6;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;11a;11b1;11b2;11c1;11c2;12;14a;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;	7f_2;17a1;18a1;	1	20	20	2			2				2	
H4152	018	0	1	02	01	H4152_018_0	6	2	POS Ambulance	01	10a1;10a2;		2			1	200.00	200.00	2				2	
H4152	022	0	1	02	01	H4152_022_0	6	1	POS 20%	11	3-1;3-2;3-3;3-4;6;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;11a;11b1;11b2;11c1;11c2;12;14a;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;	7f_2;17a1;18a1;	1	20	20	2			2				2	
H4152	022	0	1	02	01	H4152_022_0	6	2	POS Ambulance	01	10a1;10a2;		2			1	200.00	200.00	2				2	
H4152	023	0	1	02	01	H4152_023_0	6	1	POS 40%	11	3-1;3-2;3-3;3-4;6;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;11a;11b1;11b2;11c1;11c2;14a;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;16a;5a;5b;	7f_2;17a1;18a1;	1	40	40	2			2				2	
H4152	023	0	1	02	01	H4152_023_0	6	2	POS Ambulance	01	10a1;10a2;		2			1	200.00	200.00	2				2	
H4152	023	0	1	02	01	H4152_023_0	6	3	POS Dialysis	01	12;		1	20	20	2			2				2	
H4152	023	0	1	02	01	H4152_023_0	6	4	POS Insulin	01	15-1-I;		1	25	25	2			2				2	
H4152	815	0	1	02	01	H4152_815_0	4	1	Point of Service Group 1	01	3-1;3-2;3-3;3-4;6;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14a;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	50	50	2			2				2	
H4161	002	0	1	02	01	H4161_002_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	500.00	3		2	
H4161	003	0	1	02	01	H4161_003_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	1500.00	3		2	
H4161	004	0	1	02	01	H4161_004_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H4161	005	0	1	02	01	H4161_005_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H4161	006	0	1	02	01	H4161_006_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H4161	007	0	1	02	01	H4161_007_0	5	1	POS Supplemental Dental	10		16b1;16b4;	1	20	20	2			2				2	
H4161	009	0	1	02	01	H4161_009_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	200.00	3		2	
H4161	010	0	1	02	01	H4161_010_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	500.00	3		2	
H4161	011	0	1	02	01	H4161_011_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2000.00	3		2	
H4161	012	0	1	02	01	H4161_012_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	1200.00	3		2	
H4161	013	0	1	02	01	H4161_013_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2000.00	3		2	
H4161	014	0	1	02	01	H4161_014_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	4000.00	3		2	
H4161	015	0	1	02	01	H4161_015_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	4000.00	3		2	
H4161	016	0	1	02	01	H4161_016_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	4000.00	3		2	
H4161	017	0	1	02	01	H4161_017_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	4000.00	3		2	
H4346	001	0	1	02	01	H4346_001_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	1800.00	3		2	
H4346	005	0	1	02	01	H4346_005_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	3000.00	3		2	
H4346	006	0	1	02	01	H4346_006_0	5	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	1	0.00	0.00	1	3000.00	3		2	
H4346	017	0	1	02	01	H4346_017_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	500.00	3		2	
H4346	030	0	1	02	01	H4346_030_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	3000.00	3		2	
H4461	044	0	1	02	01	H4461_044_0	4	1	POS Grp 1 [$0;$5000 Max Amt]	10		16b1;16b2;16b3;16b4;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	2			1	0.00	0.00	1	5000.00	3		2	
H4461	047	0	1	02	01	H4461_047_0	2	1	POS Grp 1 [$0;$3000 Max Amt]	10		16b1;16b2;16b3;16b4;16b6;16c1;16c2;16c3;16c8;16c10;	2			1	0.00	0.00	1	3000.00	3		2	
H4461	047	0	1	02	01	H4461_047_0	2	2	POS Grp 2 [$0; 30% ;$3000 Max Amt]	10		16c4;16c7;	1	30	30	1	0.00	0.00	1	3000.00	3		2	
H4461	048	0	1	02	01	H4461_048_0	2	1	POS Grp 1 [$0;$3000 Max Amt]	10		16b1;16b2;16b3;16b4;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	2			1	0.00	0.00	1	3000.00	3		2	
H4506	003	0	1	02	01	H4506_003_0	8	1	POS_25%	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	25	25	2			2				2	
H4506	010	0	1	02	01	H4506_010_0	8	1	POS_25%	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	25	25	2			2				2	
H4506	030	0	1	02	01	H4506_030_0	6	1	POS_25%	10		16b1;16b2;16b3;16b4;16b5;16b6;16c10;	1	25	25	2			2				2	
H4513	036	0	1	02	01	H4513_036_0	5	1	Coinsurance	01	3-1;3-2;3-3;3-4;6;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;11a;11b1;11b2;11c1;11c2;12;14a;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	40	40	2			2				2	
H4513	036	0	1	02	01	H4513_036_0	5	2	Ambulance - Ground	01	10a1;		2			1	270.00	270.00	2				2	
H4513	036	0	1	02	01	H4513_036_0	5	3	Ambulance - Air	01	10a2;		1	20	20	2			2				2	
H4513	036	0	1	02	01	H4513_036_0	5	4	Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c6;16c7;16c8;16c9;16c10;	2			2			1	2000.00	3		2	
H4513	084	0	1	02	01	H4513_084_0	4	1	Coinsurance	01	3-1;3-2;3-3;3-4;6;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;11a;11b1;11b2;11c1;11c2;12;14a;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	40	40	2			2				2	
H4513	084	0	1	02	01	H4513_084_0	4	2	Ambulance - Ground	01	10a1;		2			1	260.00	260.00	2				2	
H4513	084	0	1	02	01	H4513_084_0	4	3	Ambulance - Air	01	10a2;		1	20	20	2			2				2	
H4513	096	0	1	02	01	H4513_096_0	4	1	Coinsurance	01	7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;9c1;9c2;17a;17b;18a;16a;		1	40	40	2			2				2	
H4513	096	0	1	02	01	H4513_096_0	4	2	Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c6;16c7;16c8;16c9;16c10;	2			2			1	3500.00	3		2	
H4514	007	0	1	02	01	H4514_007_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4514	007	0	1	02	01	H4514_007_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4514	014	0	1	02	01	H4514_014_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4514	014	0	1	02	01	H4514_014_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4514	015	0	1	02	01	H4514_015_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4514	015	0	1	02	01	H4514_015_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4514	016	0	1	02	01	H4514_016_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H4514	017	0	1	02	01	H4514_017_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4514	017	0	1	02	01	H4514_017_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4514	018	0	1	02	01	H4514_018_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4514	018	0	1	02	01	H4514_018_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4514	021	0	1	02	01	H4514_021_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H4514	022	0	1	02	01	H4514_022_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4514	022	0	1	02	01	H4514_022_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4514	023	0	1	02	01	H4514_023_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H4514	024	0	1	02	01	H4514_024_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H4527	001	0	1	02	01	H4527_001_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	001	0	1	02	01	H4527_001_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	002	0	1	02	01	H4527_002_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	003	0	1	02	01	H4527_003_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	003	0	1	02	01	H4527_003_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	005	0	1	02	01	H4527_005_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	005	0	1	02	01	H4527_005_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	013	0	1	02	01	H4527_013_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	013	0	1	02	01	H4527_013_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	015	0	1	02	01	H4527_015_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H4527	024	0	1	02	01	H4527_024_0	3	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	037	0	1	02	01	H4527_037_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	039	0	1	02	01	H4527_039_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	040	0	1	02	01	H4527_040_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	040	0	1	02	01	H4527_040_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	041	0	1	02	01	H4527_041_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	041	0	1	02	01	H4527_041_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	042	0	1	02	01	H4527_042_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	042	0	1	02	01	H4527_042_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	045	0	1	02	01	H4527_045_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	045	0	1	02	01	H4527_045_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	048	0	1	02	01	H4527_048_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	051	0	1	02	01	H4527_051_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	052	0	1	02	01	H4527_052_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	052	0	1	02	01	H4527_052_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	053	0	1	02	01	H4527_053_0	4	1	Group 1	10		16b1;16b2;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	054	0	1	02	01	H4527_054_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H4527	055	0	1	02	01	H4527_055_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	055	0	1	02	01	H4527_055_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	056	0	1	02	01	H4527_056_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	056	0	1	02	01	H4527_056_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	057	0	1	02	01	H4527_057_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H4527	058	0	1	02	01	H4527_058_0	6	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	058	0	1	02	01	H4527_058_0	6	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4527	059	0	1	02	01	H4527_059_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
H4527	059	0	1	02	01	H4527_059_0	4	2	Group 2	10		16c1;16c2;16c3;16c4;16c5;16c7;16c8;16c10;	1	50	50	2			2				2	
H4604	003	0	1	02	01	H4604_003_0	4	1	Group 1	10		16b1;16b2;16b3;16b4;16b5;16b6;	2			1	0.00	0.00	2				2	
